Long,GEOID,FIPS,County,Primary Census Tract,Prostate__Observed,Prostate__Expected,Prostate_SIR,Prostate_Crude,Signif
1400000US36061010000,36061010000,36061,New York,100,13,8.2,1.585365854,17.47311828,N
1400000US36081012400,36081012400,36081,Queens,124,13,8.2,1.585365854,9.142053446,N
1400000US36005026100,36005026100,36005,Bronx,261,16,10.1,1.584158416,18.53997683,N
1400000US36061028300,36061028300,36061,New York,283,38,24,1.583333333,10.14686248,N
1400000US36005021100,36005021100,36005,Bronx,211,19,12,1.583333333,6.692497358,Y
1400000US36005040900,36005040900,36005,Bronx,409,22,13.9,1.582733813,14.445174,N
1400000US36047043500,36047043500,36047,Kings,435,15,9.5,1.578947368,5.607476636,N
1400000US36047115800,36047115800,36047,Kings,1158,15,9.5,1.578947368,9.369144285,N
1400000US36047114202,36047114202,36047,Kings,1142.02,12,7.6,1.578947368,9.338521401,N
1400000US36061025900,36061025900,36061,New York,259,9,5.7,1.578947368,3.987594152,N
1400000US36061005600,36061005600,36061,New York,56,17,10.8,1.574074074,11.15485564,N
1400000US36047093600,36047093600,36047,Kings,936,11,7,1.571428571,13.5301353,N
1400000US36081035300,36081035300,36081,Queens,353,11,7,1.571428571,10.17576318,N
1400000US36081079200,36081079200,36081,Queens,792,11,7,1.571428571,9.031198686,N
1400000US36061027500,36061027500,36061,New York,275,19,12.1,1.570247934,10.320478,N
1400000US36047035500,36047035500,36047,Kings,355,24,15.3,1.568627451,9.832036051,N
1400000US36061019400,36061019400,36061,New York,194,24,15.3,1.568627451,7.582938389,Y
1400000US36005037400,36005037400,36005,Bronx,374,16,10.2,1.568627451,8.820286659,Y
1400000US36081103201,36081103201,36081,Queens,1032.01,18,11.5,1.565217391,6.141248721,N
1400000US36005044400,36005044400,36005,Bronx,444,23,14.7,1.56462585,13.99878271,N
1400000US36005007500,36005007500,36005,Bronx,75,20,12.8,1.5625,9.652509653,N
1400000US36005024000,36005024000,36005,Bronx,240,15,9.6,1.5625,7.015902713,N
1400000US36005037200,36005037200,36005,Bronx,372,10,6.4,1.5625,11.4416476,N
1400000US36047067400,36047067400,36047,Kings,674,10,6.4,1.5625,11.18568233,N
1400000US36085007700,36085007700,36085,Richmond,77,5,3.2,1.5625,4.677268475,N
1400000US36047024300,36047024300,36047,Kings,243,17,10.9,1.559633028,8.568548387,N
1400000US36047024900,36047024900,36047,Kings,249,17,10.9,1.559633028,7.702763933,N
1400000US36061022600,36061022600,36061,New York,226,17,10.9,1.559633028,8.370260955,N
1400000US36005018900,36005018900,36005,Bronx,189,29,18.6,1.559139785,7.221115538,Y
1400000US36005038800,36005038800,36005,Bronx,388,12,7.7,1.558441558,12.59181532,N
1400000US36047015100,36047015100,36047,Kings,151,14,9,1.555555556,7.231404959,N
1400000US36047050804,36047050804,36047,Kings,508.04,23,14.8,1.554054054,8.211353088,N
1400000US36047090000,36047090000,36047,Kings,900,16,10.3,1.553398058,7.952286282,N
1400000US36047032900,36047032900,36047,Kings,329,25,16.1,1.552795031,9.686168152,Y
1400000US36047116600,36047116600,36047,Kings,1166,9,5.8,1.551724138,6.109979633,N
1400000US36005039800,36005039800,36005,Bronx,398,13,8.4,1.547619048,9.715994021,N
1400000US36085029102,36085029102,36085,Richmond,291.02,13,8.4,1.547619048,8.039579468,N
1400000US36047098600,36047098600,36047,Kings,986,15,9.7,1.546391753,9.907529723,N
1400000US36081045500,36081045500,36081,Queens,455,62,40.1,1.546134663,9.969448464,Y
1400000US36005021700,36005021700,36005,Bronx,217,19,12.3,1.544715447,7.923269391,N
1400000US36047078600,36047078600,36047,Kings,786,21,13.6,1.544117647,10.15965167,N
1400000US36047051002,36047051002,36047,Kings,510.02,20,13,1.538461538,7.77907429,N
1400000US36081016300,36081016300,36081,Queens,163,20,13,1.538461538,12.08459215,N
1400000US36047033700,36047033700,36047,Kings,337,16,10.4,1.538461538,8.184143223,N
1400000US36047037300,36047037300,36047,Kings,373,16,10.4,1.538461538,9.163802978,N
1400000US36081036700,36081036700,36081,Queens,367,12,7.8,1.538461538,10.11804384,N
1400000US36047013500,36047013500,36047,Kings,135,10,6.5,1.538461538,5.717552887,N
1400000US36047003500,36047003500,36047,Kings,35,6,3.9,1.538461538,8.486562942,N
1400000US36081018800,36081018800,36081,Queens,188,6,3.9,1.538461538,7.653061224,N
1400000US36081099801,36081099801,36081,Queens,998.01,38,24.8,1.532258065,11.58889905,N
1400000US36047020700,36047020700,36047,Kings,207,19,12.4,1.532258065,8.589511754,Y
1400000US36047087000,36047087000,36047,Kings,870,17,11.1,1.531531532,11.97183099,N
1400000US36005040303,36005040303,36005,Bronx,403.03,15,9.8,1.530612245,7.403751234,N
1400000US36081034700,36081034700,36081,Queens,347,15,9.8,1.530612245,8.928571429,N
1400000US36005006300,36005006300,36005,Bronx,63,24,15.7,1.52866242,10.02506266,N
1400000US36047102200,36047102200,36047,Kings,1022,9,5.9,1.525423729,9.018036072,N
1400000US36061024302,36061024302,36061,New York,243.02,25,16.4,1.524390244,8.996041742,N
1400000US36005038600,36005038600,36005,Bronx,386,28,18.4,1.52173913,7.981755986,Y
1400000US36061014601,36061014601,36061,New York,146.01,14,9.2,1.52173913,6.41025641,N
1400000US36081056800,36081056800,36081,Queens,568,24,15.8,1.518987342,10.64301552,N
1400000US36005035600,36005035600,36005,Bronx,356,10,6.6,1.515151515,9.940357853,N
1400000US36081055800,36081055800,36081,Queens,558,10,6.6,1.515151515,11.14827202,N
1400000US36047011900,36047011900,36047,Kings,119,5,3.3,1.515151515,6.41025641,N
1400000US36047012100,36047012100,36047,Kings,121,5,3.3,1.515151515,5.820721769,N
1400000US36005030200,36005030200,36005,Bronx,302,54,35.7,1.512605042,14.09185804,Y
1400000US36047077000,36047077000,36047,Kings,770,13,8.6,1.511627907,9.046624913,N
1400000US36005033600,36005033600,36005,Bronx,336,24,15.9,1.509433962,7.997334222,N
1400000US36085001700,36085001700,36085,Richmond,17,8,5.3,1.509433962,3.935071323,N
1400000US36047021500,36047021500,36047,Kings,215,19,12.6,1.507936508,7.430582714,N
1400000US36047089000,36047089000,36047,Kings,890,30,19.9,1.507537688,10.16604541,Y
1400000US36005044901,36005044901,36005,Bronx,449.01,11,7.3,1.506849315,15.60283688,N
1400000US36047081000,36047081000,36047,Kings,810,11,7.3,1.506849315,9.945750452,N
1400000US36081065600,36081065600,36081,Queens,656,20,13.3,1.503759398,9.124087591,N
1400000US36061023501,36061023501,36061,New York,235.01,24,16,1.5,6.49526387,N
1400000US36047116000,36047116000,36047,Kings,1160,9,6,1.5,9.782608696,N
1400000US36061020701,36061020701,36061,New York,207.01,9,6,1.5,6.147540984,N
1400000US36005036902,36005036902,36005,Bronx,369.02,6,4,1.5,5.774783446,N
1400000US36005002300,36005002300,36005,Bronx,23,20,13.4,1.492537313,9.389671362,N
1400000US36081000100,36081000100,36081,Queens,1,21,14.1,1.489361702,6.321493076,N
1400000US36081040200,36081040200,36081,Queens,402,7,4.7,1.489361702,11.12877583,N
1400000US36061024500,36061024500,36061,New York,245,65,43.7,1.487414188,7.817197835,Y
1400000US36005039300,36005039300,36005,Bronx,393,32,21.6,1.481481481,8.71222434,N
1400000US36005035000,36005035000,36005,Bronx,350,8,5.4,1.481481481,9.650180941,Y
1400000US36047050803,36047050803,36047,Kings,508.03,8,5.4,1.481481481,8.138351984,N
1400000US36005042600,36005042600,36005,Bronx,426,33,22.3,1.479820628,11.95652174,Y
1400000US36061021000,36061021000,36061,New York,210,27,18.3,1.475409836,8.835078534,N
1400000US36081062600,36081062600,36081,Queens,626,14,9.5,1.473684211,10.04304161,N
1400000US36005023501,36005023501,36005,Bronx,235.01,10,6.8,1.470588235,7.117437722,N
1400000US36047073400,36047073400,36047,Kings,734,10,6.8,1.470588235,8.984725966,N
1400000US36081017400,36081017400,36081,Queens,174,10,6.8,1.470588235,7.90513834,N
1400000US36081017900,36081017900,36081,Queens,179,5,3.4,1.470588235,9.98003992,N
1400000US36005017300,36005017300,36005,Bronx,173,26,17.7,1.468926554,8.510638298,N
1400000US36061026500,36061026500,36061,New York,265,32,21.8,1.467889908,7.694157249,N
1400000US36005026900,36005026900,36005,Bronx,269,16,10.9,1.467889908,9.406231628,N
1400000US36047081800,36047081800,36047,Kings,818,16,10.9,1.467889908,7.88565796,Y
1400000US36081049600,36081049600,36081,Queens,496,16,10.9,1.467889908,10.2629891,N
1400000US36047036100,36047036100,36047,Kings,361,11,7.5,1.466666667,9.42587832,N
1400000US36047040900,36047040900,36047,Kings,409,12,8.2,1.463414634,7.619047619,N
1400000US36047029100,36047029100,36047,Kings,291,13,8.9,1.460674157,10.50080775,N
1400000US36005005100,36005005100,36005,Bronx,51,15,10.3,1.45631068,6.64893617,N
1400000US36005022102,36005022102,36005,Bronx,221.02,15,10.3,1.45631068,6.513243595,N
1400000US36061023100,36061023100,36061,New York,231,23,15.8,1.455696203,7.759784076,N
1400000US36047068000,36047068000,36047,Kings,680,8,5.5,1.454545455,7.272727273,N
1400000US36047114201,36047114201,36047,Kings,1142.01,8,5.5,1.454545455,8.830022075,N
1400000US36081018401,36081018401,36081,Queens,184.01,8,5.5,1.454545455,7.835455436,N
1400000US36061023000,36061023000,36061,New York,230,34,23.4,1.452991453,7.436570429,Y
1400000US36081018200,36081018200,36081,Queens,182,9,6.2,1.451612903,8.064516129,N
1400000US36081051800,36081051800,36081,Queens,518,9,6.2,1.451612903,7.894736842,N
1400000US36047077400,36047077400,36047,Kings,774,10,6.9,1.449275362,6.393861893,N
1400000US36005041800,36005041800,36005,Bronx,418,12,8.3,1.445783133,6.52173913,N
1400000US36081054200,36081054200,36081,Queens,542,26,18,1.444444444,10.20007846,N
1400000US36047019700,36047019700,36047,Kings,197,13,9,1.444444444,7.042253521,N
1400000US36047092800,36047092800,36047,Kings,928,13,9,1.444444444,10.45016077,N
1400000US36085004000,36085004000,36085,Richmond,40,42,29.1,1.443298969,12.28788765,N
1400000US36061005200,36061005200,36061,New York,52,14,9.7,1.443298969,7.662835249,Y
1400000US36085002100,36085002100,36085,Richmond,21,17,11.8,1.440677966,7.87037037,N
1400000US36085012100,36085012100,36085,Richmond,121,20,13.9,1.438848921,6.131207848,N
1400000US36005021200,36005021200,36005,Bronx,212,23,16,1.4375,9.016072129,N
1400000US36005019900,36005019900,36005,Bronx,199,23,16.1,1.428571429,6.177813591,N
1400000US36005038100,36005038100,36005,Bronx,381,22,15.4,1.428571429,6.894390473,N
1400000US36047079602,36047079602,36047,Kings,796.02,19,13.3,1.428571429,9.021842355,N
1400000US36081038100,36081038100,36081,Queens,381,18,12.6,1.428571429,4.143646409,N
1400000US36005016100,36005016100,36005,Bronx,161,16,11.2,1.428571429,8.592910849,N
1400000US36047117202,36047117202,36047,Kings,1172.02,15,10.5,1.428571429,10.25290499,N
1400000US36005012500,36005012500,36005,Bronx,125,14,9.8,1.428571429,6.588235294,N
1400000US36081028400,36081028400,36081,Queens,284,14,9.8,1.428571429,7.014028056,N
1400000US36081054700,36081054700,36081,Queens,547,14,9.8,1.428571429,5.247376312,N
1400000US36047040300,36047040300,36047,Kings,403,12,8.4,1.428571429,7.481296758,N
1400000US36047069000,36047069000,36047,Kings,690,9,6.3,1.428571429,11.36363636,N
1400000US36081053601,36081053601,36081,Queens,536.01,9,6.3,1.428571429,10.29748284,N
1400000US36061000700,36061000700,36061,New York,7,8,5.6,1.428571429,1.898433792,N
1400000US36081056600,36081056600,36081,Queens,566,7,4.9,1.428571429,8.393285372,N
1400000US36005006000,36005006000,36005,Bronx,60,5,3.5,1.428571429,8.460236887,N
1400000US36061024900,36061024900,36061,New York,249,4,2.8,1.428571429,7.067137809,N
1400000US36047038700,36047038700,36047,Kings,387,16,11.3,1.415929204,8.056394763,N
1400000US36047093000,36047093000,36047,Kings,930,15,10.6,1.41509434,13.51351351,N
1400000US36005038000,36005038000,36005,Bronx,380,27,19.1,1.413612565,12.52319109,N
1400000US36061022302,36061022302,36061,New York,223.02,13,9.2,1.413043478,9.811320755,N
1400000US36061025300,36061025300,36061,New York,253,47,33.3,1.411411411,7.692307692,Y
1400000US36047119200,36047119200,36047,Kings,1192,11,7.8,1.41025641,7.087628866,N
1400000US36061023400,36061023400,36061,New York,234,11,7.8,1.41025641,4.144687265,N
1400000US36047121000,36047121000,36047,Kings,1210,10,7.1,1.408450704,5.678591709,N
1400000US36061020600,36061020600,36061,New York,206,10,7.1,1.408450704,6.349206349,N
1400000US36081036100,36081036100,36081,Queens,361,9,6.4,1.40625,5.867014342,N
1400000US36085022300,36085022300,36085,Richmond,223,9,6.4,1.40625,13.21585903,N
1400000US36061005800,36061005800,36061,New York,58,8,5.7,1.403508772,4.816375677,N
1400000US36081019000,36081019000,36081,Queens,190,8,5.7,1.403508772,6.986899563,N
1400000US36085031901,36085031901,36085,Richmond,319.01,8,5.7,1.403508772,2.335084647,N
1400000US36061022400,36061022400,36061,New York,224,23,16.4,1.402439024,6.2653228,N
1400000US36047082000,36047082000,36047,Kings,820,21,15,1.4,8.760951189,N
1400000US36005042200,36005042200,36005,Bronx,422,14,10,1.4,9.641873278,N
1400000US36047073800,36047073800,36047,Kings,738,13,9.3,1.397849462,7.692307692,N
1400000US36061003602,36061003602,36061,New York,36.02,13,9.3,1.397849462,7.382169222,N
1400000US36005024300,36005024300,36005,Bronx,243,18,12.9,1.395348837,6.982156711,N
1400000US36047035300,36047035300,36047,Kings,353,18,12.9,1.395348837,8.662175168,N
1400000US36005006800,36005006800,36005,Bronx,68,12,8.6,1.395348837,6.430868167,N
1400000US36005025300,36005025300,36005,Bronx,253,17,12.2,1.393442623,5.845942228,N
1400000US36061012800,36061012800,36061,New York,128,52,37.4,1.390374332,17.0771757,Y
1400000US36005021002,36005021002,36005,Bronx,210.02,30,21.6,1.388888889,10.20061204,N
1400000US36047023100,36047023100,36047,Kings,231,10,7.2,1.388888889,5.844535359,N
1400000US36081097202,36081097202,36081,Queens,972.02,5,3.6,1.388888889,4.416961131,N
1400000US36047032500,36047032500,36047,Kings,325,24,17.3,1.387283237,8.368200837,N
1400000US36061015002,36061015002,36061,New York,150.02,50,36.1,1.385041551,24.28363283,Y
1400000US36047025902,36047025902,36047,Kings,259.02,9,6.5,1.384615385,5.552128316,N
1400000US36061026300,36061026300,36061,New York,263,35,25.3,1.383399209,7.246376812,N
1400000US36061029900,36061029900,36061,New York,299,16,11.6,1.379310345,7.508212107,N
1400000US36047025901,36047025901,36047,Kings,259.01,4,2.9,1.379310345,4.044489383,N
1400000US36047034900,36047034900,36047,Kings,349,19,13.8,1.376811594,7.874015748,N
1400000US36047040100,36047040100,36047,Kings,401,11,8,1.375,6.993006993,N
1400000US36005004200,36005004200,36005,Bronx,42,28,20.4,1.37254902,8.897362568,N
1400000US36005015300,36005015300,36005,Bronx,153,14,10.2,1.37254902,7.272727273,N
1400000US36005036800,36005036800,36005,Bronx,368,7,5.1,1.37254902,7.231404959,N
1400000US36047074400,36047074400,36047,Kings,744,7,5.1,1.37254902,5.208333333,N
1400000US36061019300,36061019300,36061,New York,193,40,29.2,1.369863014,8.956560681,N
1400000US36081019600,36081019600,36081,Queens,196,10,7.3,1.369863014,7.293946025,N
1400000US36047112800,36047112800,36047,Kings,1128,13,9.5,1.368421053,7.127192982,N
1400000US36005034000,36005034000,36005,Bronx,340,16,11.7,1.367521368,6.944444444,N
1400000US36085012805,36085012805,36085,Richmond,128.05,16,11.7,1.367521368,26.05863192,N
1400000US36061006500,36061006500,36061,New York,65,24,17.6,1.363636364,7.939133311,N
1400000US36047079802,36047079802,36047,Kings,798.02,21,15.4,1.363636364,8.076923077,N
1400000US36061030700,36061030700,36061,New York,307,18,13.2,1.363636364,9.605122732,N
1400000US36047028100,36047028100,36047,Kings,281,12,8.8,1.363636364,5.633802817,N
1400000US36047031701,36047031701,36047,Kings,317.01,12,8.8,1.363636364,8.379888268,N
1400000US36047045800,36047045800,36047,Kings,458,9,6.6,1.363636364,10.07838746,N
1400000US36047074600,36047074600,36047,Kings,746,9,6.6,1.363636364,7.481296758,N
1400000US36047116800,36047116800,36047,Kings,1168,6,4.4,1.363636364,7.5,N
1400000US36047006400,36047006400,36047,Kings,64,17,12.5,1.36,11.65181631,N
1400000US36005034500,36005034500,36005,Bronx,345,22,16.2,1.358024691,14.84480432,N
1400000US36061023300,36061023300,36061,New York,233,22,16.2,1.358024691,5.84639915,N
1400000US36005036400,36005036400,36005,Bronx,364,11,8.1,1.358024691,10.23255814,N
1400000US36085021300,36085021300,36085,Richmond,213,19,14,1.357142857,6.846846847,N
1400000US36047101800,36047101800,36047,Kings,1018,8,5.9,1.355932203,10.02506266,N
1400000US36085006700,36085006700,36085,Richmond,67,15,11.1,1.351351351,8.849557522,N
1400000US36005023200,36005023200,36005,Bronx,232,10,7.4,1.351351351,7.434944238,N
1400000US36061001300,36061001300,36061,New York,13,5,3.7,1.351351351,2.637130802,N
1400000US36061015200,36061015200,36061,New York,152,34,25.2,1.349206349,10.71878941,N
1400000US36047037100,36047037100,36047,Kings,371,12,8.9,1.348314607,5.305039788,N
1400000US36005020000,36005020000,36005,Bronx,200,16,11.9,1.344537815,6.920415225,N
1400000US36005021302,36005021302,36005,Bronx,213.02,18,13.4,1.343283582,7.428807264,N
1400000US36085015602,36085015602,36085,Richmond,156.02,22,16.4,1.341463415,17.43264659,N
1400000US36005002800,36005002800,36005,Bronx,28,26,19.4,1.340206186,11.34380454,N
1400000US36005043000,36005043000,36005,Bronx,430,13,9.7,1.340206186,9.420289855,N
1400000US36005013100,36005013100,36005,Bronx,131,15,11.2,1.339285714,6.63423264,N
1400000US36005019700,36005019700,36005,Bronx,197,21,15.7,1.337579618,6.298740252,N
1400000US36005023301,36005023301,36005,Bronx,233.01,16,12,1.333333333,7.952286282,N
1400000US36005024502,36005024502,36005,Bronx,245.02,10,7.5,1.333333333,5.567928731,N
1400000US36047034700,36047034700,36047,Kings,347,10,7.5,1.333333333,6.357279085,N
1400000US36047083200,36047083200,36047,Kings,832,10,7.5,1.333333333,10.20408163,N
1400000US36047102400,36047102400,36047,Kings,1024,8,6,1.333333333,8.281573499,N
1400000US36047115200,36047115200,36047,Kings,1152,8,6,1.333333333,5.438477226,N
1400000US36081003400,36081003400,36081,Queens,34,8,6,1.333333333,6.993006993,N
1400000US36047026300,36047026300,36047,Kings,263,6,4.5,1.333333333,6.825938567,N
1400000US36085013301,36085013301,36085,Richmond,133.01,4,3,1.333333333,3.805899144,N
1400000US36061027300,36061027300,36061,New York,273,29,21.8,1.330275229,9.262216544,N
1400000US36081155101,36081155101,36081,Queens,1551.01,19,14.3,1.328671329,27.37752161,N
1400000US36005048400,36005048400,36005,Bronx,484,15,11.3,1.327433628,6.714413608,N
1400000US36047001300,36047001300,36047,Kings,13,13,9.8,1.326530612,9.154929577,N
1400000US36085030302,36085030302,36085,Richmond,303.02,22,16.6,1.325301205,8.052708638,N
1400000US36061029500,36061029500,36061,New York,295,29,21.9,1.324200913,7.144616901,N
1400000US36005037800,36005037800,36005,Bronx,378,9,6.8,1.323529412,6.164383562,N
1400000US36061024700,36061024700,36061,New York,247,32,24.2,1.32231405,8.549292012,N
1400000US36081023800,36081023800,36081,Queens,238,16,12.1,1.32231405,6.482982172,N
1400000US36047033900,36047033900,36047,Kings,339,21,15.9,1.320754717,9.429726089,N
1400000US36047107800,36047107800,36047,Kings,1078,24,18.2,1.318681319,14.1509434,N
1400000US36047015700,36047015700,36047,Kings,157,17,12.9,1.317829457,8.40751731,N
1400000US36081024000,36081024000,36081,Queens,240,20,15.2,1.315789474,6.662225183,N
1400000US36081043400,36081043400,36081,Queens,434,10,7.6,1.315789474,12.88659794,N
1400000US36047031500,36047031500,36047,Kings,315,18,13.7,1.313868613,7.735281478,N
1400000US36047015500,36047015500,36047,Kings,155,13,9.9,1.313131313,7.135016465,N
1400000US36047039900,36047039900,36047,Kings,399,13,9.9,1.313131313,8.754208754,N
1400000US36047074800,36047074800,36047,Kings,748,8,6.1,1.31147541,8.686210641,N
1400000US36047084600,36047084600,36047,Kings,846,11,8.4,1.30952381,16.54135338,N
1400000US36081114700,36081114700,36081,Queens,1147,11,8.4,1.30952381,12.6146789,N
1400000US36061021900,36061021900,36061,New York,219,20,15.3,1.307189542,7.504690432,N
1400000US36047038500,36047038500,36047,Kings,385,12,9.2,1.304347826,7.504690432,N
1400000US36047083400,36047083400,36047,Kings,834,9,6.9,1.304347826,12.26158038,N
1400000US36081057900,36081057900,36081,Queens,579,6,4.6,1.304347826,7.462686567,N
1400000US36061014801,36061014801,36061,New York,148.01,16,12.3,1.300813008,10.33591731,N
1400000US36047083600,36047083600,36047,Kings,836,10,7.7,1.298701299,11.02535832,N
1400000US36005008300,36005008300,36005,Bronx,83,17,13.1,1.297709924,5.077658303,N
1400000US36085025100,36085025100,36085,Richmond,251,31,23.9,1.29707113,8.637503483,N
1400000US36047009000,36047009000,36047,Kings,90,7,5.4,1.296296296,4.179104478,N
1400000US36047067600,36047067600,36047,Kings,676,7,5.4,1.296296296,7.559395248,N
1400000US36005017500,36005017500,36005,Bronx,175,25,19.3,1.295336788,8.15926893,N
1400000US36005043100,36005043100,36005,Bronx,431,36,27.8,1.294964029,7.641689662,N
1400000US36061003300,36061003300,36061,New York,33,19,14.7,1.292517007,7.630522088,N
1400000US36081012200,36081012200,36081,Queens,122,12,9.3,1.290322581,6.787330317,N
1400000US36047072400,36047072400,36047,Kings,724,8,6.2,1.290322581,8.188331627,N
1400000US36081037300,36081037300,36081,Queens,373,8,6.2,1.290322581,6.51465798,N
1400000US36081056000,36081056000,36081,Queens,560,8,6.2,1.290322581,10.21711367,N
1400000US36005012901,36005012901,36005,Bronx,129.01,13,10.1,1.287128713,7.138934651,N
1400000US36081004300,36081004300,36081,Queens,43,9,7,1.285714286,7.936507937,N
1400000US36081047600,36081047600,36081,Queens,476,9,7,1.285714286,11.65803109,N
1400000US36047035900,36047035900,36047,Kings,359,14,10.9,1.28440367,6.26118068,N
1400000US36061030300,36061030300,36061,New York,303,14,10.9,1.28440367,5.857740586,N
1400000US36005018301,36005018301,36005,Bronx,183.01,25,19.5,1.282051282,13.2837407,N
1400000US36005022404,36005022404,36005,Bronx,224.04,15,11.7,1.282051282,8.398656215,N
1400000US36005015200,36005015200,36005,Bronx,152,10,7.8,1.282051282,7.272727273,N
1400000US36061019200,36061019200,36061,New York,192,10,7.8,1.282051282,6.090133983,N
1400000US36081026000,36081026000,36081,Queens,260,5,3.9,1.282051282,3.93081761,N
1400000US36081050202,36081050202,36081,Queens,502.02,5,3.9,1.282051282,8.347245409,N
1400000US36047105801,36047105801,36047,Kings,1058.01,38,29.7,1.279461279,13.4991119,N
1400000US36005009600,36005009600,36005,Bronx,96,12,9.4,1.276595745,9.561752988,N
1400000US36005012300,36005012300,36005,Bronx,123,12,9.4,1.276595745,5.788712012,N
1400000US36081046300,36081046300,36081,Queens,463,12,9.4,1.276595745,6.451612903,N
1400000US36047087200,36047087200,36047,Kings,872,14,11,1.272727273,12.52236136,N
1400000US36081061400,36081061400,36081,Queens,614,7,5.5,1.272727273,12.23776224,N
1400000US36081043702,36081043702,36081,Queens,437.02,24,18.9,1.26984127,7.181328546,N
1400000US36047120000,36047120000,36047,Kings,1200,8,6.3,1.26984127,6.808510638,N
1400000US36081002600,36081002600,36081,Queens,26,8,6.3,1.26984127,6.467259499,N
1400000US36047027300,36047027300,36047,Kings,273,9,7.1,1.267605634,7.075471698,N
1400000US36005013300,36005013300,36005,Bronx,133,19,15,1.266666667,5.557180462,N
1400000US36047013200,36047013200,36047,Kings,132,10,7.9,1.265822785,8.077544426,N
1400000US36047063200,36047063200,36047,Kings,632,10,7.9,1.265822785,14.83679525,N
1400000US36047082600,36047082600,36047,Kings,826,22,17.4,1.264367816,10.3286385,N
1400000US36005040302,36005040302,36005,Bronx,403.02,11,8.7,1.264367816,5.620848237,N
1400000US36047041100,36047041100,36047,Kings,411,12,9.5,1.263157895,7.458048477,N
1400000US36047037700,36047037700,36047,Kings,377,13,10.3,1.262135922,7.096069869,N
1400000US36081014000,36081014000,36081,Queens,140,14,11.1,1.261261261,8.187134503,N
1400000US36081000700,36081000700,36081,Queens,7,15,11.9,1.260504202,4.786215699,N
1400000US36085015603,36085015603,36085,Richmond,156.03,22,17.5,1.257142857,4.041888664,N
1400000US36085012806,36085012806,36085,Richmond,128.06,30,23.9,1.255230126,14.97005988,N
1400000US36081096400,36081096400,36081,Queens,964,18,14.4,1.25,8.494572912,N
1400000US36061016400,36061016400,36061,New York,164,16,12.8,1.25,5.479452055,N
1400000US36061020901,36061020901,36061,New York,209.01,14,11.2,1.25,7.534983854,N
1400000US36047036900,36047036900,36047,Kings,369,13,10.4,1.25,5.654632449,N
1400000US36047039000,36047039000,36047,Kings,390,11,8.8,1.25,9.105960265,N
1400000US36047043100,36047043100,36047,Kings,431,11,8.8,1.25,3.843466108,N
1400000US36081094202,36081094202,36081,Queens,942.02,11,8.8,1.25,5.097312326,N
1400000US36081054800,36081054800,36081,Queens,548,10,8,1.25,8.968609865,N
1400000US36081011500,36081011500,36081,Queens,115,9,7.2,1.25,7.240547064,N
1400000US36081061800,36081061800,36081,Queens,618,9,7.2,1.25,9.667024705,N
1400000US36081002200,36081002200,36081,Queens,22,8,6.4,1.25,7.48362956,N
1400000US36081016100,36081016100,36081,Queens,161,8,6.4,1.25,5.681818182,N
1400000US36081118500,36081118500,36081,Queens,1185,8,6.4,1.25,6.986899563,N
1400000US36005015900,36005015900,36005,Bronx,159,7,5.6,1.25,13.25757576,N
1400000US36047098400,36047098400,36047,Kings,984,7,5.6,1.25,7.882882883,N
1400000US36081050400,36081050400,36081,Queens,504,7,5.6,1.25,7.223942208,N
1400000US36047036502,36047036502,36047,Kings,365.02,5,4,1.25,7.342143906,N
1400000US36005023702,36005023702,36005,Bronx,237.02,3,2.4,1.25,4.580152672,N
1400000US36005037100,36005037100,36005,Bronx,371,18,14.5,1.24137931,10.30927835,N
1400000US36081010500,36081010500,36081,Queens,105,18,14.5,1.24137931,9.249743063,N
1400000US36061002800,36061002800,36061,New York,28,28,22.6,1.238938053,8.134805346,N
1400000US36061022301,36061022301,36061,New York,223.01,27,21.8,1.23853211,6.993006993,N
1400000US36047083800,36047083800,36047,Kings,838,12,9.7,1.237113402,11.49425287,N
1400000US36005013500,36005013500,36005,Bronx,135,10,8.1,1.234567901,5.892751915,N
1400000US36047067000,36047067000,36047,Kings,670,10,8.1,1.234567901,8.26446281,N
1400000US36061019000,36061019000,36061,New York,190,10,8.1,1.234567901,6.675567423,N
1400000US36081061200,36081061200,36081,Queens,612,10,8.1,1.234567901,14.5137881,N
1400000US36047031300,36047031300,36047,Kings,313,19,15.4,1.233766234,9.295499022,N
1400000US36005021800,36005021800,36005,Bronx,218,18,14.6,1.232876712,5.442999698,N
1400000US36081026400,36081026400,36081,Queens,264,9,7.3,1.232876712,8.704061896,N
1400000US36047077600,36047077600,36047,Kings,776,17,13.8,1.231884058,10.14319809,N
1400000US36047057200,36047057200,36047,Kings,572,16,13,1.230769231,8.184143223,N
1400000US36061016200,36061016200,36061,New York,162,44,35.8,1.229050279,10.81346768,N
1400000US36005041300,36005041300,36005,Bronx,413,22,17.9,1.229050279,6.043956044,N
1400000US36005036000,36005036000,36005,Bronx,360,14,11.4,1.228070175,8.615384615,N
1400000US36047034200,36047034200,36047,Kings,342,33,26.9,1.226765799,14.03658018,N
1400000US36047099800,36047099800,36047,Kings,998,13,10.6,1.226415094,7.615700059,N
1400000US36005035100,36005035100,36005,Bronx,351,12,9.8,1.224489796,6.734006734,N
1400000US36081025800,36081025800,36081,Queens,258,6,4.9,1.224489796,6.535947712,N
1400000US36061019100,36061019100,36061,New York,191,47,38.4,1.223958333,11.44387631,N
